#FEDEM	R7.2.1  6 jan 2017 11:53:51
#PARENT	D:\Src\ftKernel.git\solverTests\CamJoint\PearCamWithFriction.fmm
#FILE 	D:\Src\ftKernel.git\solverTests\CamJoint\SystemEnergy_R253.asc
#USER 	kmo
#DATE 	Wed Sep 19 08:52:44 2018
#
#DESCRIPTION	Checksum_ref	Friction_loss_ref	Input_ref	Loss_ref	Strain_ref
9.83000000e-01	3.48945908e-02	1.37934319e-01	1.14089353e+00	1.84206615e-01	9.90889016e-01
9.84000000e-01	3.52550237e-02	1.39708585e-01	1.15909717e+00	1.86626566e-01	1.00703071e+00
9.85000000e-01	3.56178222e-02	1.41501529e-01	1.17755065e+00	1.89073019e-01	1.02339741e+00
9.86000000e-01	3.59807412e-02	1.43307204e-01	1.19625203e+00	1.91539513e-01	1.03998987e+00
9.87000000e-01	3.63467255e-02	1.45131736e-01	1.21520410e+00	1.94033474e-01	1.05681336e+00
9.88000000e-01	3.67156151e-02	1.46974825e-01	1.23441531e+00	1.96552661e-01	1.07387046e+00
9.89000000e-01	3.70862187e-02	1.48837542e-01	1.25388775e+00	1.99099553e-01	1.09116446e+00
9.90000000e-01	3.74630325e-02	1.50727088e-01	1.27362908e+00	2.01682343e-01	1.10869762e+00
9.91000000e-01	3.78406678e-02	1.52637064e-01	1.29364097e+00	2.04293044e-01	1.12647223e+00
9.92000000e-01	3.82217963e-02	1.54567766e-01	1.31392150e+00	2.06933751e-01	1.14448999e+00
9.93000000e-01	3.86051728e-02	1.56518724e-01	1.33447528e+00	2.09603224e-01	1.16275456e+00
9.94000000e-01	3.89887203e-02	1.58483141e-01	1.35530024e+00	2.12293733e-01	1.18126733e+00
9.95000000e-01	3.93754741e-02	1.60467633e-01	1.37640070e+00	2.15013675e-01	1.20003389e+00
9.96000000e-01	3.97651682e-02	1.62472142e-01	1.39778514e+00	2.17761069e-01	1.21905652e+00
9.97000000e-01	4.01566621e-02	1.64497628e-01	1.41945550e+00	2.20538258e-01	1.23833911e+00
9.98000000e-01	4.05522673e-02	1.66544506e-01	1.44141557e+00	2.23346658e-01	1.25788158e+00
9.99000000e-01	4.09488180e-02	1.68612752e-01	1.46366734e+00	2.26184807e-01	1.27769014e+00
1.00000000e+00	4.13497316e-02	1.70701995e-01	1.48621423e+00	2.29052765e-01	1.29776597e+00
1.00100000e+00	4.17518806e-02	1.72812876e-01	1.50906124e+00	2.31951874e-01	1.31811355e+00
1.00200000e+00	4.21603814e-02	1.74953212e-01	1.53221503e+00	2.34889408e-01	1.33873686e+00
1.00300000e+00	4.25678134e-02	1.77108406e-01	1.55567433e+00	2.37851062e-01	1.35963424e+00
1.00400000e+00	4.29785302e-02	1.79286581e-01	1.57943731e+00	2.40846538e-01	1.38081150e+00
1.00500000e+00	4.33925795e-02	1.81485848e-01	1.60351234e+00	2.43870977e-01	1.40227293e+00
1.00600000e+00	4.38082076e-02	1.83707249e-01	1.62790486e+00	2.46926386e-01	1.42402355e+00
1.00700000e+00	4.42282643e-02	1.85952014e-01	1.65261840e+00	2.50016510e-01	1.44606136e+00
1.00800000e+00	4.46491377e-02	1.88220114e-01	1.67765414e+00	2.53139464e-01	1.46839333e+00
1.00900000e+00	4.50770732e-02	1.90518291e-01	1.70302057e+00	2.56301523e-01	1.49102505e+00
1.01000000e+00	4.55061277e-02	1.92840025e-01	1.72872449e+00	2.59497338e-01	1.51395641e+00
1.01100000e+00	4.59357616e-02	1.95179751e-01	1.75475651e+00	2.62722821e-01	1.53718513e+00
1.01200000e+00	4.63683647e-02	1.97542550e-01	1.78111847e+00	2.65981509e-01	1.56072194e+00
1.01300000e+00	4.68069764e-02	1.99934650e-01	1.80782825e+00	2.69276647e-01	1.58457512e+00
1.01400000e+00	4.72473585e-02	2.02351452e-01	1.83489205e+00	2.72607965e-01	1.60874105e+00
1.01500000e+00	4.76881886e-02	2.04787826e-01	1.86229900e+00	2.75972449e-01	1.63321598e+00
1.01600000e+00	4.81316862e-02	2.07247928e-01	1.89004868e+00	2.79369719e-01	1.65801407e+00
1.01700000e+00	4.85818871e-02	2.09737140e-01	1.91816178e+00	2.82803661e-01	1.68314367e+00
1.01800000e+00	4.90334817e-02	2.12252203e-01	1.94664638e+00	2.86275930e-01	1.70859958e+00
1.01900000e+00	4.94880905e-02	2.14795752e-01	1.97549356e+00	2.89790696e-01	1.73438158e+00
1.02000000e+00	4.99452987e-02	2.17363855e-01	2.00470393e+00	2.93338997e-01	1.76050022e+00
1.02100000e+00	5.04056923e-02	2.19955591e-01	2.03428809e+00	2.96920284e-01	1.78696079e+00
1.02200000e+00	5.08662218e-02	2.22565713e-01	2.06424678e+00	3.00532959e-01	1.81375821e+00
1.02300000e+00	5.13296005e-02	2.25202525e-01	2.09457852e+00	3.04184324e-01	1.84090195e+00
1.02400000e+00	5.17969609e-02	2.27862608e-01	2.12529328e+00	3.07867631e-01	1.86839812e+00
1.02500000e+00	5.22661672e-02	2.30548150e-01	2.15640036e+00	3.11588419e-01	1.89625059e+00
1.02600000e+00	5.27425436e-02	2.33269905e-01	2.18790752e+00	3.15358932e-01	1.92446102e+00
1.02700000e+00	5.32196806e-02	2.36018855e-01	2.21981556e+00	3.19167429e-01	1.95303312e+00
1.02800000e+00	5.37007634e-02	2.38795425e-01	2.25212375e+00	3.23016421e-01	1.98196967e+00
1.02900000e+00	5.41843140e-02	2.41599134e-01	2.28483758e+00	3.26904661e-01	2.01127527e+00
1.03000000e+00	5.46677584e-02	2.44421573e-01	2.31795453e+00	3.30822461e-01	2.04095100e+00
1.03100000e+00	5.51551211e-02	2.47270745e-01	2.35147987e+00	3.34780296e-01	2.07100580e+00
1.03200000e+00	5.56458106e-02	2.50145898e-01	2.38542507e+00	3.38774558e-01	2.10144298e+00
1.03300000e+00	5.61386023e-02	2.53048667e-01	2.41979428e+00	3.42809357e-01	2.13226784e+00
1.03400000e+00	5.66390136e-02	2.55988726e-01	2.45459806e+00	3.46895563e-01	2.16348401e+00
1.03500000e+00	5.71368102e-02	2.58948822e-01	2.48983282e+00	3.51013025e-01	2.19508983e+00
1.03600000e+00	5.76394470e-02	2.61938227e-01	2.52549591e+00	3.55174764e-01	2.22709356e+00
1.03700000e+00	5.81453699e-02	2.64954240e-01	2.56160005e+00	3.59373985e-01	2.25950064e+00
1.03800000e+00	5.86531875e-02	2.67998378e-01	2.59815116e+00	3.63613575e-01	2.29231800e+00
1.03900000e+00	5.91692430e-02	2.71081079e-01	2.63516080e+00	3.67907634e-01	2.32554721e+00
1.04000000e+00	5.96852426e-02	2.74194219e-01	2.67263105e+00	3.72244101e-01	2.35919146e+00
1.04100000e+00	6.02057904e-02	2.77338161e-01	2.71055838e+00	3.76626150e-01	2.39325353e+00
1.04200000e+00	6.07256325e-02	2.80502957e-01	2.74894324e+00	3.81042290e-01	2.42773429e+00
1.04300000e+00	6.12491351e-02	2.83697003e-01	2.78778920e+00	3.85500084e-01	2.46264715e+00
1.04400000e+00	6.17771560e-02	2.86918223e-01	2.82711061e+00	3.89998219e-01	2.49799363e+00
1.04500000e+00	6.23064524e-02	2.90170228e-01	2.86691347e+00	3.94541558e-01	2.53377928e+00
1.04600000e+00	6.28408574e-02	2.93453736e-01	2.90719866e+00	3.99131437e-01	2.57000357e+00
1.04700000e+00	6.33766086e-02	2.96767312e-01	2.94797137e+00	4.03764906e-01	2.60667751e+00
1.04800000e+00	6.39207455e-02	3.00120235e-01	2.98924481e+00	4.08452064e-01	2.64380736e+00
1.04900000e+00	6.44656037e-02	3.03504819e-01	3.03102563e+00	4.13185935e-01	2.68139223e+00
1.05000000e+00	6.50141433e-02	3.06923967e-01	3.07330833e+00	4.17970477e-01	2.71943402e+00
1.05100000e+00	6.55623685e-02	3.10365483e-01	3.11608900e+00	4.22790932e-01	2.75793553e+00
1.05200000e+00	6.61147083e-02	3.13837061e-01	3.15937574e+00	4.27655064e-01	2.79691199e+00
1.05300000e+00	6.66748867e-02	3.17347149e-01	3.20319133e+00	4.32572457e-01	2.83636992e+00
1.05400000e+00	6.72357074e-02	3.20890667e-01	3.24754145e+00	4.37538982e-01	2.87630649e+00
1.05500000e+00	6.78006328e-02	3.24470444e-01	3.29241832e+00	4.42559753e-01	2.91672237e+00
1.05600000e+00	6.83647743e-02	3.28073314e-01	3.33781791e+00	4.47616638e-01	2.95762267e+00
1.05700000e+00	6.89336674e-02	3.31706602e-01	3.38374927e+00	4.52718314e-01	2.99902316e+00
1.05800000e+00	6.95103858e-02	3.35379570e-01	3.43023721e+00	4.57875726e-01	3.04092962e+00
1.05900000e+00	7.00876101e-02	3.39087343e-01	3.47728592e+00	4.63084012e-01	3.08333944e+00
1.06000000e+00	7.06692503e-02	3.42832368e-01	3.52488769e+00	4.68348434e-01	3.12625338e+00
1.06100000e+00	7.12499033e-02	3.46601394e-01	3.57303898e+00	4.73650238e-01	3.16967665e+00
1.06200000e+00	7.18355992e-02	3.50401879e-01	3.62174849e+00	4.78998706e-01	3.21362550e+00
1.06300000e+00	7.24293111e-02	3.54242946e-01	3.67104210e+00	4.84404664e-01	3.25810632e+00
1.06400000e+00	7.30234320e-02	3.58119807e-01	3.72092433e+00	4.89863041e-01	3.30311638e+00
1.06500000e+00	7.36184574e-02	3.62026040e-01	3.77137954e+00	4.95369862e-01	3.34864919e+00
1.06600000e+00	7.42173829e-02	3.65966358e-01	3.82241053e+00	5.00925800e-01	3.39472654e+00
1.06700000e+00	7.48249956e-02	3.69945148e-01	3.87404473e+00	5.06534328e-01	3.44136238e+00
1.06800000e+00	7.54296985e-02	3.73949436e-01	3.92628710e+00	5.12187341e-01	3.48854090e+00
1.06900000e+00	7.60391359e-02	3.77995699e-01	3.97912440e+00	5.17902988e-01	3.53627059e+00
1.07000000e+00	7.66531096e-02	3.82073418e-01	4.03256576e+00	5.23662575e-01	3.58456607e+00
1.07100000e+00	7.72699615e-02	3.86182270e-01	4.08662976e+00	5.29470443e-01	3.63343757e+00
1.07200000e+00	7.78915672e-02	3.90329756e-01	4.14132275e+00	5.35338115e-01	3.68287506e+00
1.07300000e+00	7.85145172e-02	3.94515601e-01	4.19664068e+00	5.41260908e-01	3.73289256e+00
1.07400000e+00	7.91437056e-02	3.98735213e-01	4.25259085e+00	5.47234309e-01	3.78349471e+00
1.07500000e+00	7.97745209e-02	4.02990102e-01	4.30918578e+00	5.53261890e-01	3.83469052e+00
1.07600000e+00	8.04145845e-02	4.07293086e-01	4.36643684e+00	5.59356967e-01	3.88648609e+00
1.07700000e+00	8.10511945e-02	4.11623381e-01	4.42434088e+00	5.65496604e-01	3.93887453e+00
1.07800000e+00	8.16937709e-02	4.15994241e-01	4.48289336e+00	5.71697173e-01	3.99186923e+00
1.07900000e+00	8.23405733e-02	4.20398743e-01	4.54210836e+00	5.77946891e-01	4.04547853e+00
1.08000000e+00	8.29900387e-02	4.24838329e-01	4.60199807e+00	5.84249884e-01	4.09971320e+00
1.08100000e+00	8.36493047e-02	4.29327198e-01	4.66257699e+00	5.90624673e-01	4.15457498e+00
1.08200000e+00	8.43082000e-02	4.33855400e-01	4.72384728e+00	5.97055693e-01	4.21006708e+00
1.08300000e+00	8.49727446e-02	4.38424375e-01	4.78580507e+00	6.03548223e-01	4.26619251e+00
1.08400000e+00	8.56401864e-02	4.43032015e-01	4.84845755e+00	6.10097767e-01	4.32295986e+00
1.08500000e+00	8.63116755e-02	4.47677386e-01	4.91181140e+00	6.16702207e-01	4.38037816e+00
1.08600000e+00	8.69832145e-02	4.52351568e-01	4.97586672e+00	6.23355267e-01	4.43844081e+00
1.08700000e+00	8.76596724e-02	4.57066104e-01	5.04062634e+00	6.30067738e-01	4.49716625e+00
1.08800000e+00	8.83414192e-02	4.61814410e-01	5.10610548e+00	6.36830953e-01	4.55656095e+00
1.08900000e+00	8.98396376e-02	4.67380002e-01	5.17236256e+00	6.44444543e-01	4.61672451e+00
1.09000000e+00	8.75584865e-02	4.69288785e-01	5.23930067e+00	6.48375857e-01	4.67736060e+00
1.09100000e+00	8.51143852e-02	4.71293839e-01	5.30655123e+00	6.52375056e-01	4.73802872e+00
1.09200000e+00	8.25915253e-02	4.73374905e-01	5.37389454e+00	6.56442490e-01	4.79874349e+00
1.09300000e+00	8.00226941e-02	4.75491533e-01	5.44137771e+00	6.60479302e-01	4.85961369e+00
1.09400000e+00	7.74192176e-02	4.77643175e-01	5.50907528e+00	6.64534857e-01	4.92060734e+00
1.09500000e+00	7.47519809e-02	4.79847496e-01	5.57697340e+00	6.68664717e-01	4.98165189e+00
1.09600000e+00	7.20329903e-02	4.82091237e-01	5.64499082e+00	6.72831734e-01	5.04276133e+00
1.09700000e+00	6.92911656e-02	4.84360177e-01	5.71313814e+00	6.77015370e-01	5.10397476e+00
1.09800000e+00	6.65152634e-02	4.86656197e-01	5.78144693e+00	6.81223158e-01	5.16527236e+00
1.09900000e+00	6.37063634e-02	4.88981814e-01	5.84988566e+00	6.85467741e-01	5.22663972e+00
1.10000000e+00	6.08718047e-02	4.91331837e-01	5.91844296e+00	6.89737266e-01	5.28808168e+00
1.10100000e+00	5.80122724e-02	4.93702755e-01	5.98711796e+00	6.94019946e-01	5.34960836e+00
1.10200000e+00	5.51341700e-02	4.96093654e-01	6.05590834e+00	6.98321278e-01	5.41120727e+00
1.10300000e+00	5.22322273e-02	4.98504902e-01	6.12480504e+00	7.02641498e-01	5.47287491e+00
1.10400000e+00	4.93134746e-02	5.00934187e-01	6.19379533e+00	7.06973582e-01	5.53461041e+00
1.10500000e+00	4.63776869e-02	5.03379484e-01	6.26287988e+00	7.11314613e-01	5.59641567e+00
1.10600000e+00	4.34239317e-02	5.05843984e-01	6.33205722e+00	7.15666170e-01	5.65828636e+00
1.10700000e+00	4.04562716e-02	5.08321734e-01	6.40131385e+00	7.20026124e-01	5.72020798e+00
1.10800000e+00	3.74742038e-02	5.10815019e-01	6.47063867e+00	7.24395628e-01	5.78218265e+00
1.10900000e+00	3.44800988e-02	5.13321860e-01	6.54002986e+00	7.28767068e-01	5.84420854e+00
1.11000000e+00	3.14733472e-02	5.15842094e-01	6.60948512e+00	7.33141490e-01	5.90628358e+00
1.11100000e+00	2.84550777e-02	5.18376496e-01	6.67899776e+00	7.37521986e-01	5.96839541e+00
1.11200000e+00	2.54237885e-02	5.20924322e-01	6.74855852e+00	7.41905748e-01	6.03054419e+00
1.11300000e+00	2.23834196e-02	5.23484698e-01	6.81816274e+00	7.46290602e-01	6.09272378e+00
1.11400000e+00	1.93312804e-02	5.26057724e-01	6.88780641e+00	7.50677396e-01	6.15493084e+00
1.11500000e+00	1.62678548e-02	5.28645918e-01	6.95748633e+00	7.55066478e-01	6.21716223e+00
1.11600000e+00	1.31933764e-02	5.31246455e-01	7.02719701e+00	7.59456325e-01	6.27940901e+00
1.11700000e+00	1.01090758e-02	5.33860013e-01	7.09692763e+00	7.63849917e-01	6.34166303e+00
1.11800000e+00	7.01717237e-03	5.36483545e-01	7.16666642e+00	7.68244466e-01	6.40391520e+00
1.11900000e+00	3.91705561e-03	5.39118687e-01	7.23640868e+00	7.72638137e-01	6.46616970e+00
1.12000000e+00	8.09854240e-04	5.41764969e-01	7.30615475e+00	7.77029627e-01	6.52841857e+00
1.12100000e+00	-2.30656149e-03	5.44423302e-01	7.37589843e+00	7.81422133e-01	6.59065641e+00
1.12200000e+00	-5.43210998e-03	5.47095939e-01	7.44563605e+00	7.85815765e-01	6.65287969e+00
1.12300000e+00	-8.56468404e-03	5.49777999e-01	7.51535742e+00	7.90208477e-01	6.71507446e+00
1.12400000e+00	-1.17041273e-02	5.52472119e-01	7.58505229e+00	7.94603375e-01	6.77724008e+00
1.12500000e+00	-1.48502236e-02	5.55177354e-01	7.65471908e+00	7.98995948e-01	6.83937117e+00
1.12600000e+00	-1.80034082e-02	5.57893888e-01	7.72435294e+00	8.03387023e-01	6.90146500e+00
1.12700000e+00	-2.11624391e-02	5.60622240e-01	7.79394800e+00	8.07779433e-01	6.96350964e+00
1.12800000e+00	-2.43292943e-02	5.63362358e-01	7.86349607e+00	8.12172005e-01	7.02550308e+00
1.12900000e+00	-2.75006949e-02	5.66113633e-01	7.93299116e+00	8.16563287e-01	7.08743817e+00
1.13000000e+00	-3.06788639e-02	5.68876267e-01	8.00242940e+00	8.20954308e-01	7.14931104e+00
1.13100000e+00	-3.38620554e-02	5.71650707e-01	8.07180279e+00	8.25345895e-01	7.21111191e+00
1.13200000e+00	-3.70511329e-02	5.74436352e-01	8.14110527e+00	8.29736834e-01	7.27283908e+00
1.13300000e+00	-4.02445739e-02	5.77233485e-01	8.21033145e+00	8.34127564e-01	7.33448326e+00
1.13400000e+00	-4.34435111e-02	5.80041951e-01	8.27947451e+00	8.38518132e-01	7.39604135e+00
1.13500000e+00	-4.66462006e-02	5.82861923e-01	8.34852858e+00	8.42908794e-01	7.45750434e+00
1.13600000e+00	-4.98540408e-02	5.85693217e-01	8.41748722e+00	8.47299217e-01	7.51886936e+00
1.13700000e+00	-5.30667168e-02	5.88537925e-01	8.48634852e+00	8.51689570e-01	7.58013257e+00
1.13800000e+00	-5.62828707e-02	5.91392248e-01	8.55510198e+00	8.56080413e-01	7.64127827e+00
1.13900000e+00	-5.95021534e-02	5.94258325e-01	8.62373625e+00	8.60473447e-01	7.70230603e+00
1.14000000e+00	-6.27240398e-02	5.97135116e-01	8.69225006e+00	8.64864010e-01	7.76321084e+00
1.14100000e+00	-6.59493223e-02	6.00023087e-01	8.76063845e+00	8.69253863e-01	7.82398836e+00
1.14200000e+00	-6.91782324e-02	6.02924626e-01	8.82889855e+00	8.73645388e-01	7.88463213e+00
1.14300000e+00	-7.24098069e-02	6.05836033e-01	8.89701796e+00	8.78037931e-01	7.94512762e+00
1.14400000e+00	-7.56424916e-02	6.08758691e-01	8.96498641e+00	8.82431316e-01	8.00547631e+00
1.14500000e+00	-7.88783368e-02	6.11693992e-01	9.03280828e+00	8.86822752e-01	8.06567600e+00
1.14600000e+00	-8.21170584e-02	6.14641032e-01	9.10047592e+00	8.91215029e-01	8.12571456e+00
1.14700000e+00	-8.53570346e-02	6.17599957e-01	9.16797781e+00	8.95610817e-01	8.18558352e+00
1.14800000e+00	-8.85990324e-02	6.20570304e-01	9.23530701e+00	9.00006933e-01	8.24527922e+00
1.14900000e+00	-9.18412942e-02	6.23551507e-01	9.30245833e+00	9.04401791e-01	8.30479759e+00
1.15000000e+00	-9.50843899e-02	6.26544096e-01	9.36942751e+00	9.08798157e-01	8.36412972e+00
1.15100000e+00	-9.83270254e-02	6.29546694e-01	9.43620115e+00	9.13196716e-01	8.42326399e+00
1.15200000e+00	-1.01568818e-01	6.32559890e-01	9.50277337e+00	9.17594223e-01	8.48220362e+00
1.15300000e+00	-1.04811450e-01	6.35585612e-01	9.56914820e+00	9.21990261e-01	8.54094430e+00
1.15400000e+00	-1.08053456e-01	6.38621417e-01	9.63531290e+00	9.26388941e-01	8.59946803e+00
1.15500000e+00	-1.11294255e-01	6.41668655e-01	9.70125581e+00	9.30790229e-01	8.65777495e+00
1.15600000e+00	-1.14535409e-01	6.44728224e-01	9.76697951e+00	9.35189161e-01	8.71586455e+00
1.15700000e+00	-1.17776199e-01	6.47799121e-01	9.83247839e+00	9.39588791e-01	8.77372488e+00
1.15800000e+00	-1.21014516e-01	6.50880425e-01	9.89773723e+00	9.43993404e-01	8.83134160e+00
1.15900000e+00	-1.24251511e-01	6.53972693e-01	9.96274792e+00	9.48398088e-01	8.88871800e+00
1.16000000e+00	-1.27486908e-01	6.57076748e-01	1.00275143e+01	9.52799612e-01	8.94585272e+00
1.16100000e+00	-1.30721687e-01	6.60192607e-01	1.00920307e+01	9.57204459e-01	9.00273027e+00
1.16200000e+00	-1.33953441e-01	6.63319033e-01	1.01562784e+01	9.61614340e-01	9.05933867e+00
1.16300000e+00	-1.37182229e-01	6.66455682e-01	1.02202524e+01	9.66022389e-01	9.11568326e+00
1.16400000e+00	-1.40407794e-01	6.69602762e-01	1.02839539e+01	9.70429236e-01	9.17175450e+00
1.16500000e+00	-1.43631419e-01	6.72761464e-01	1.03473739e+01	9.74839494e-01	9.22754441e+00
1.16600000e+00	-1.46851818e-01	6.75931559e-01	1.04105038e+01	9.79251742e-01	9.28304538e+00
1.16700000e+00	-1.50069737e-01	6.79112353e-01	1.04733384e+01	9.83663635e-01	9.33825538e+00
1.16800000e+00	-1.53285095e-01	6.82305834e-01	1.05358757e+01	9.88076978e-01	9.39316806e+00
1.16900000e+00	-1.56498674e-01	6.85511003e-01	1.05981072e+01	9.92493588e-01	9.44777194e+00
1.17000000e+00	-1.59707276e-01	6.88725985e-01	1.06600181e+01	9.96913034e-01	9.50205767e+00
1.17100000e+00	-1.62911903e-01	6.91951358e-01	1.07216050e+01	1.00133235e+00	9.55602650e+00
1.17200000e+00	-1.66114038e-01	6.95189184e-01	1.07828686e+01	1.00575211e+00	9.60967263e+00
1.17300000e+00	-1.69313236e-01	6.98438502e-01	1.08438002e+01	1.01017508e+00	9.66298438e+00
1.17400000e+00	-1.72507333e-01	7.01697833e-01	1.09043855e+01	1.01460206e+00	9.71595110e+00
1.17500000e+00	-1.75697185e-01	7.04967588e-01	1.09646194e+01	1.01902901e+00	9.76857463e+00
1.17600000e+00	-1.78883705e-01	7.08249327e-01	1.10245038e+01	1.02345575e+00	9.82084995e+00
1.17700000e+00	-1.82067211e-01	7.11542736e-01	1.10840301e+01	1.02788677e+00	9.87276383e+00
1.17800000e+00	-1.85246475e-01	7.14847520e-01	1.11431862e+01	1.03232156e+00	9.92431029e+00
1.17900000e+00	-1.88421564e-01	7.18162813e-01	1.12019674e+01	1.03675679e+00	9.97548566e+00
1.18000000e+00	-1.91591157e-01	7.21487601e-01	1.12603655e+01	1.04119446e+00	1.00262784e+01
1.18100000e+00	-1.94756088e-01	7.24823151e-01	1.13183735e+01	1.04563453e+00	1.00766867e+01
1.18200000e+00	-1.97916464e-01	7.28169322e-01	1.13759875e+01	1.05007566e+00	1.01267026e+01
1.18300000e+00	-2.01072808e-01	7.31526261e-01	1.14332012e+01	1.05451874e+00	1.01763212e+01
1.18400000e+00	-2.04225483e-01	7.34895555e-01	1.14900109e+01	1.05896460e+00	1.02255365e+01
1.18500000e+00	-2.07375084e-01	7.38276051e-01	1.15464084e+01	1.06341371e+00	1.02743386e+01
1.18600000e+00	-2.10518716e-01	7.41666042e-01	1.16023813e+01	1.06786600e+00	1.03227183e+01
1.18700000e+00	-2.13657957e-01	7.45066352e-01	1.16579256e+01	1.07231983e+00	1.03706747e+01
1.18800000e+00	-2.16792838e-01	7.48477298e-01	1.17130371e+01	1.07677559e+00	1.04181987e+01
1.18900000e+00	-2.19923768e-01	7.51898872e-01	1.17677088e+01	1.08123396e+00	1.04652853e+01
1.19000000e+00	-2.23050325e-01	7.55331342e-01	1.18219341e+01	1.08569569e+00	1.05119253e+01
1.19100000e+00	-2.26173546e-01	7.58774387e-01	1.18757060e+01	1.09015972e+00	1.05581148e+01
1.19200000e+00	-2.29292156e-01	7.62227913e-01	1.19290190e+01	1.09462625e+00	1.06038454e+01
1.19300000e+00	-2.32407673e-01	7.65692193e-01	1.19818664e+01	1.09909632e+00	1.06491114e+01
1.19400000e+00	-2.35520235e-01	7.69168341e-01	1.20342438e+01	1.10356903e+00	1.06939080e+01
1.19500000e+00	-2.38629070e-01	7.72653916e-01	1.20861422e+01	1.10804540e+00	1.07382227e+01
1.19600000e+00	-2.41734172e-01	7.76149990e-01	1.21375526e+01	1.11252521e+00	1.07820534e+01
1.19700000e+00	-2.44837034e-01	7.79657331e-01	1.21884752e+01	1.11700630e+00	1.08253961e+01
1.19800000e+00	-2.47936863e-01	7.83174435e-01	1.22388998e+01	1.12149232e+00	1.08682363e+01
1.19900000e+00	-2.51033172e-01	7.86701719e-01	1.22888170e+01	1.12598157e+00	1.09105732e+01
1.20000000e+00	-2.54127098e-01	7.90239079e-01	1.23382252e+01	1.13047286e+00	1.09523990e+01
1.20100000e+00	-2.57219218e-01	7.93786898e-01	1.23871170e+01	1.13496766e+00	1.09937079e+01
1.20200000e+00	-2.60308620e-01	7.97344984e-01	1.24354863e+01	1.13946608e+00	1.10344920e+01
1.20300000e+00	-2.63397210e-01	8.00913463e-01	1.24833265e+01	1.14396828e+00	1.10747456e+01
1.20400000e+00	-2.66483561e-01	8.04491914e-01	1.25306311e+01	1.14847327e+00	1.11144619e+01
1.20500000e+00	-2.69569412e-01	8.08080496e-01	1.25773954e+01	1.15298200e+00	1.11536350e+01
1.20600000e+00	-2.72653985e-01	8.11679449e-01	1.26236117e+01	1.15749499e+00	1.11922569e+01
1.20700000e+00	-2.75738338e-01	8.15288163e-01	1.26692747e+01	1.16201066e+00	1.12303237e+01
1.20800000e+00	-2.78821888e-01	8.18907116e-01	1.27143790e+01	1.16653083e+00	1.12678265e+01
1.20900000e+00	-2.81906207e-01	8.22536074e-01	1.27589173e+01	1.17105494e+00	1.13047603e+01
1.21000000e+00	-2.84991585e-01	8.26175862e-01	1.28028865e+01	1.17558210e+00	1.13411206e+01
1.21100000e+00	-2.88077892e-01	8.29824853e-01	1.28462781e+01	1.18011443e+00	1.13768949e+01
1.21200000e+00	-2.91165114e-01	8.33483534e-01	1.28890838e+01	1.18465055e+00	1.14120818e+01
1.21300000e+00	-2.94254062e-01	8.37151664e-01	1.29313017e+01	1.18918946e+00	1.14466740e+01
1.21400000e+00	-2.97345840e-01	8.40829785e-01	1.29729248e+01	1.19373318e+00	1.14806650e+01
1.21500000e+00	-3.00440501e-01	8.44518408e-01	1.30139492e+01	1.19828052e+00	1.15140506e+01
1.21600000e+00	-3.03538493e-01	8.48216063e-01	1.30543669e+01	1.20283330e+00	1.15468189e+01
1.21700000e+00	-3.06639612e-01	8.51923077e-01	1.30941701e+01	1.20738976e+00	1.15789688e+01
1.21800000e+00	-3.09745576e-01	8.55640191e-01	1.31333593e+01	1.21194927e+00	1.16104949e+01
1.21900000e+00	-3.12857276e-01	8.59367480e-01	1.31719265e+01	1.21651535e+00	1.16413864e+01
1.22000000e+00	-3.15973641e-01	8.63104018e-01	1.32098636e+01	1.22108560e+00	1.16716399e+01
1.22100000e+00	-3.19096014e-01	8.66849787e-01	1.32471675e+01	1.22566005e+00	1.17012492e+01
1.22200000e+00	-3.22224832e-01	8.70605028e-01	1.32838315e+01	1.23023959e+00	1.17302074e+01
1.22300000e+00	-3.25359648e-01	8.74368531e-01	1.33198490e+01	1.23482364e+00	1.17585077e+01
1.22400000e+00	-3.28501963e-01	8.78141040e-01	1.33552153e+01	1.23941199e+00	1.17861464e+01
1.22500000e+00	-3.31652814e-01	8.81923276e-01	1.33899284e+01	1.24400430e+00	1.18131186e+01
1.22600000e+00	-3.34812819e-01	8.85714841e-01	1.34239820e+01	1.24860246e+00	1.18394156e+01
